Food_code,Seq_num,Additional_food_description,Start_date,End_date
81102020.0,7.0,individual container,2021-01-01,2023-12-31
81102020.0,8.0,margarine-oil blend,2021-01-01,2023-12-31
81103090.0,7.0,liquid margarine,2021-01-01,2023-12-31
81103090.0,8.0,spray,2021-01-01,2023-12-31
81104010.0,23.0,stick or tub,2021-01-01,2023-12-31
81104010.0,24.0,light margarine-oil blend,2021-01-01,2023-12-31
81106010.0,1.0,Butter Buds,2021-01-01,2023-12-31
81106010.0,2.0,Molly McButter,2021-01-01,2023-12-31
81201000.0,7.0,bacon grease,2021-01-01,2023-12-31
81301020.0,1.0,butter sauce,2021-01-01,2023-12-31
81302010.0,3.0,bernaise,2021-01-01,2023-12-31
81308100.0,1.0,mayo ketchup,2021-01-01,2023-12-31
82101000.0,1.0,"oil, NFS",2021-01-01,2023-12-31
82101000.0,2.0,"oil blend, NFS",2021-01-01,2023-12-31
82101300.0,2.0,apricot kernel,2021-01-01,2023-12-31
82102000.0,1.0,Mazola Corn Oil,2021-01-01,2023-12-31
82102000.0,2.0,"Mazola oil, NFS",2021-01-01,2023-12-31
82102000.0,3.0,Wesson Corn Oil,2021-01-01,2023-12-31
82105500.0,3.0,rapeseed,2021-01-01,2023-12-31
83101000.0,1.0,"Blue or roquefort cheese dressing, NFS",2021-01-01,2023-12-31
83101000.0,2.0,blue cheese dip,2021-01-01,2023-12-31
83102000.0,1.0,"Caesar dressing, NFS",2021-01-01,2023-12-31
83103000.0,1.0,"Coleslaw dressing, NFS",2021-01-01,2023-12-31
83104000.0,9.0,"French or Catalina dressing, NFS",2021-01-01,2023-12-31
83104000.0,10.0,Western,2021-01-01,2023-12-31
83104000.0,11.0,Sweet and sour,2021-01-01,2023-12-31
83105500.0,2.0,"Honey mustard dressing, NFS",2021-01-01,2023-12-31
83105500.0,3.0,Honey dijon dressing,2021-01-01,2023-12-31
83106000.0,5.0,vinaigrette dressing,2021-01-01,2023-12-31
83106000.0,8.0,vinegar and oil,2021-01-01,2023-12-31
83106000.0,9.0,"Italian dressing, NFS",2021-01-01,2023-12-31
83106000.0,11.0,Greek dressing,2021-01-01,2023-12-31
83106000.0,12.0,Feta cheese dressing,2021-01-01,2023-12-31
83106000.0,13.0,Champagne dressing,2021-01-01,2023-12-31
83106000.0,14.0,celery seed dressing,2021-01-01,2023-12-31
83106000.0,15.0,onion or Vidalia onion dressing,2021-01-01,2023-12-31
83106000.0,16.0,"red wine, balsamic, or raspberry vinegar dressing",2021-01-01,2023-12-31
83107000.0,2.0,"mayonnaise, NFS",2021-01-01,2023-12-31
83108000.0,1.0,imitation,2021-01-01,2023-12-31
83108000.0,2.0,Vegenaise,2021-01-01,2023-12-31
83108000.0,3.0,vegan mayonnaise,2021-01-01,2023-12-31
83109000.0,1.0,"Russian dressing, NFS",2021-01-01,2023-12-31
83110000.0,1.0,Miracle Whip,2021-01-01,2023-12-31
83110000.0,2.0,"Mayonnaise-type salad dressing, NFS",2021-01-01,2023-12-31
83112000.0,3.0,Green Goddess,2021-01-01,2023-12-31
83112400.0,1.0,"parmesan, peppercorn or creamy dressing",2021-01-01,2023-12-31
83112990.0,1.0,Asian dressing,2021-01-01,2023-12-31
83112990.0,2.0,Oriental dressing,2021-01-01,2023-12-31
83112990.0,3.0,Soy Ginger dressing,2021-01-01,2023-12-31
83112990.0,4.0,sesame sauce,2021-01-01,2023-12-31
83113500.0,1.0,NFS,2021-01-01,2023-12-31
83114000.0,1.0,McDonald's Big Mac sauce,2021-01-01,2023-12-31
83114000.0,2.0,"Thousand Island dressing, NFS",2021-01-01,2023-12-31
83115000.0,3.0,yogurt dressing,2021-01-01,2023-12-31
83200100.0,1.0,"Nutri-System salad dressing, NS as to type",2021-01-01,2023-12-31
83200100.0,2.0,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2021-01-01,2023-12-31
83201000.0,1.0,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2021-01-01,2023-12-31
83201500.0,1.0,"parmesan, peppercorn or creamy dressing",2021-01-01,2023-12-31
83202020.0,2.0,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2021-01-01,2023-12-31
83202020.0,3.0,Western,2021-01-01,2023-12-31
83202020.0,4.0,Sweet and Sour dressing,2021-01-01,2023-12-31
83203000.0,1.0,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2021-01-01,2023-12-31
83204000.0,4.0,"diet, low calorie, low fat, reduced calorie, or reduced fat",2021-01-01,2023-12-31
83204050.0,1.0,Miracle Whip Light,2021-01-01,2023-12-31
83204050.0,2.0,"diet, low calorie, low fat, reduced calorie, or reduced fat",2021-01-01,2023-12-31
83204050.0,3.0,Hellmann's Dijonnaise,2021-01-01,2023-12-31
83204500.0,1.0,Newman's Own Lighten Up,2021-01-01,2023-12-31
83204500.0,3.0,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2021-01-01,2023-12-31
83204500.0,4.0,Honey dijon dressing,2021-01-01,2023-12-31
83205450.0,2.0,Newman's Own Light,2021-01-01,2023-12-31
83205450.0,3.0,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2021-01-01,2023-12-31
83205450.0,5.0,vinaigrette dressing,2021-01-01,2023-12-31
83205450.0,7.0,Greek dressing,2021-01-01,2023-12-31
83205450.0,8.0,onion or Vidalia onion dressing,2021-01-01,2023-12-31
83205450.0,9.0,Champagne dressing,2021-01-01,2023-12-31
83205450.0,10.0,celery seed dressing,2021-01-01,2023-12-31
83205450.0,11.0,"red wine, balsamic, or raspberry vinegar dressing",2021-01-01,2023-12-31
83206500.0,1.0,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2021-01-01,2023-12-31
83206500.0,2.0,Asian dressing,2021-01-01,2023-12-31
83206500.0,3.0,Oriental dressing,2021-01-01,2023-12-31
83206500.0,4.0,Soy ginger dressing,2021-01-01,2023-12-31
83207000.0,1.0,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2021-01-01,2023-12-31
83300100.0,1.0,nonfat,2021-01-01,2023-12-31
83300200.0,1.0,nonfat,2021-01-01,2023-12-31
83300250.0,1.0,"parmesan, peppercorn or creamy dressing",2021-01-01,2023-12-31
83300400.0,1.0,nonfat,2021-01-01,2023-12-31
83300400.0,2.0,western,2021-01-01,2023-12-31
83300400.0,3.0,sweet and sour dressing,2021-01-01,2023-12-31
83300500.0,1.0,nonfat,2021-01-01,2023-12-31
83300500.0,2.0,Honey Dijon,2021-01-01,2023-12-31
83300600.0,1.0,nonfat,2021-01-01,2023-12-31
83300600.0,2.0,Nutri-System,2021-01-01,2023-12-31
83300600.0,3.0,vinaigrette dressing,2021-01-01,2023-12-31
83300600.0,4.0,greek dressing,2021-01-01,2023-12-31
83300600.0,5.0,onion or Vidalia onion dressing,2021-01-01,2023-12-31
83300600.0,6.0,Champagne dressing,2021-01-01,2023-12-31
83300600.0,7.0,celery seed dressing,2021-01-01,2023-12-31
83300600.0,8.0,"vinegar, sugar and water dressing",2021-01-01,2023-12-31
83300600.0,9.0,"red wine, balsamic, or raspberry vinegar dressing",2021-01-01,2023-12-31
83300700.0,1.0,nonfat,2021-01-01,2023-12-31
83300700.0,2.0,Miracle Whip Free,2021-01-01,2023-12-31
83300900.0,1.0,nonfat,2021-01-01,2023-12-31
83300900.0,2.0,oil free,2021-01-01,2023-12-31
83301000.0,1.0,nonfat,2021-01-01,2023-12-31
89901000.0,1.0,fat back,2021-01-01,2023-12-31
89901002.0,1.0,ham hock,2021-01-01,2023-12-31
89901002.0,2.0,pork,2021-01-01,2023-12-31
89901002.0,3.0,sausage,2021-01-01,2023-12-31
89901006.0,1.0,turkey,2021-01-01,2023-12-31
89902020.0,1.0,all kinds,2021-01-01,2023-12-31
89902050.0,1.0,all kinds,2021-01-01,2023-12-31
91101010.0,1.0,"sugar, white, NS as to granulated or confectioner's",2021-01-01,2023-12-31
91106010.0,2.0,Domino Light,2021-01-01,2023-12-31
91107000.0,1.0,Splenda,2021-01-01,2023-12-31
91107000.0,3.0,yellow / gold packet or package,2021-01-01,2023-12-31
91108000.0,1.0,Stevia,2021-01-01,2023-12-31
91108000.0,2.0,Truvia,2021-01-01,2023-12-31
91108000.0,4.0,Stevia In The Raw,2021-01-01,2023-12-31
91108000.0,5.0,Pure Via,2021-01-01,2023-12-31
91108000.0,7.0,green packet or package,2021-01-01,2023-12-31
91108010.0,1.0,Stevia,2021-01-01,2023-12-31
91108010.0,2.0,Truvia,2021-01-01,2023-12-31
91108010.0,3.0,Sweetleaf,2021-01-01,2023-12-31
91108010.0,4.0,Pure Via,2021-01-01,2023-12-31
91108020.0,1.0,Monk Fruit In The Raw,2021-01-01,2023-12-31
91108020.0,2.0,Nectresse,2021-01-01,2023-12-31
91108020.0,4.0,orange packet or package,2021-01-01,2023-12-31
91200040.0,1.0,Weight Watchers,2021-01-01,2023-12-31
91200040.0,2.0,Sweet 'n Low,2021-01-01,2023-12-31
91200040.0,3.0,Sugar Twin,2021-01-01,2023-12-31
91200040.0,5.0,pink packet or package,2021-01-01,2023-12-31
91200110.0,2.0,Sweet 'n Low,2021-01-01,2023-12-31
91200110.0,3.0,Sweet 10,2021-01-01,2023-12-31
91200110.0,4.0,Superose,2021-01-01,2023-12-31
91201010.0,1.0,Equal,2021-01-01,2023-12-31
91201010.0,2.0,Nutrasweet,2021-01-01,2023-12-31
91201010.0,4.0,Sweet One,2021-01-01,2023-12-31
91201010.0,6.0,Natrataste,2021-01-01,2023-12-31
91201010.0,7.0,blue packet or package,2021-01-01,2023-12-31
91300100.0,1.0,cane,2021-01-01,2023-12-31
91300100.0,2.0,buttered blends,2021-01-01,2023-12-31
91300100.0,3.0,maple,2021-01-01,2023-12-31
91300100.0,4.0,maple cream,2021-01-01,2023-12-31
91301030.0,2.0,Karo,2021-01-01,2023-12-31
91301050.0,6.0,all other fruit flavors,2021-01-01,2023-12-31
91301080.0,4.0,Nestle Quik,2021-01-01,2023-12-31
91301080.0,5.0,Hershey's,2021-01-01,2023-12-31
91301080.0,6.0,chocolate sauce,2021-01-01,2023-12-31
91301081.0,3.0,reduced calorie,2021-01-01,2023-12-31
91301081.0,4.0,sugar free,2021-01-01,2023-12-31
91301100.0,2.0,sugar and water,2021-01-01,2023-12-31
91301100.0,3.0,grenadine,2021-01-01,2023-12-31
91301130.0,3.0,Nestle Quik,2021-01-01,2023-12-31
91301130.0,4.0,Hershey's,2021-01-01,2023-12-31
91301130.0,5.0,flavors other than chocolate,2021-01-01,2023-12-31
91301510.0,6.0,reduced calorie,2021-01-01,2023-12-31
91301510.0,7.0,sugar-free,2021-01-01,2023-12-31
91302020.0,1.0,blue agave,2021-01-01,2023-12-31
91304010.0,1.0,flavors other than chocolate,2021-01-01,2023-12-31
91304020.0,1.0,hot fudge,2021-01-01,2023-12-31
91304020.0,2.0,Magic Shell,2021-01-01,2023-12-31
91304020.0,3.0,hard coating,2021-01-01,2023-12-31
91304030.0,1.0,unsweetened fruit topping,2021-01-01,2023-12-31
91304030.0,2.0,fruit sauce,2021-01-01,2023-12-31
91304040.0,1.0,marshmallow creme,2021-01-01,2023-12-31
91304040.0,2.0,marshmallow fluff,2021-01-01,2023-12-31
91304060.0,1.0,wet nuts,2021-01-01,2023-12-31
91304090.0,1.0,Nutella,2021-01-01,2023-12-31
91304090.0,2.0,chocolate spread,2021-01-01,2023-12-31
91304090.0,3.0,other nuts,2021-01-01,2023-12-31
91305010.0,1.0,creme filling,2021-01-01,2023-12-31
91305020.0,1.0,creme filling,2021-01-01,2023-12-31
91305020.0,2.0,"icing, NFS",2021-01-01,2023-12-31
91305020.0,4.0,flavors other than chocolate,2021-01-01,2023-12-31
91306020.0,1.0,caramel dipping sauce,2021-01-01,2023-12-31
91306025.0,1.0,light caramel dipping sauce,2021-01-01,2023-12-31
91306025.0,2.0,fat free,2021-01-01,2023-12-31
91306025.0,3.0,low fat,2021-01-01,2023-12-31
91306025.0,4.0,nonfat,2021-01-01,2023-12-31
91306025.0,5.0,reduced fat,2021-01-01,2023-12-31
91306030.0,1.0,chocolate fondue,2021-01-01,2023-12-31
91306040.0,1.0,fruit dip,2021-01-01,2023-12-31
91306040.0,2.0,vanilla dip,2021-01-01,2023-12-31
91306040.0,3.0,cinnamon dip,2021-01-01,2023-12-31
91306040.0,4.0,all flavors other than chocoloate or caramel dip,2021-01-01,2023-12-31
91361040.0,4.0,vanilla,2021-01-01,2023-12-31
91361040.0,5.0,rum,2021-01-01,2023-12-31
91361040.0,6.0,sweet cream,2021-01-01,2023-12-31
91361040.0,7.0,hard,2021-01-01,2023-12-31
91361050.0,2.0,chasni,2021-01-01,2023-12-31
91361050.0,4.0,plum sauce,2021-01-01,2023-12-31
91402000.0,2.0,preserve,2021-01-01,2023-12-31
91403000.0,2.0,apple or pumpkin butter,2021-01-01,2023-12-31
91405000.0,2.0,preserve or marmalade,2021-01-01,2023-12-31
91405500.0,2.0,preserve or marmalade,2021-01-01,2023-12-31
91406500.0,4.0,spreadable fruit,2021-01-01,2023-12-31
91406500.0,5.0,all fruit,2021-01-01,2023-12-31
91406500.0,6.0,preserve or marmalade,2021-01-01,2023-12-31
91407120.0,1.0,dulce de calabaza,2021-01-01,2023-12-31
91407150.0,1.0,Japanese red beans,2021-01-01,2023-12-31
91407150.0,2.0,azuki or red bean paste,2021-01-01,2023-12-31
91501010.0,2.0,jello,2021-01-01,2023-12-31
91501010.0,3.0,jigglers,2021-01-01,2023-12-31
91501010.0,4.0,NFS,2021-01-01,2023-12-31
91501020.0,3.0,jello,2021-01-01,2023-12-31
91501100.0,2.0,jello,2021-01-01,2023-12-31
91511010.0,1.0,jello,2021-01-01,2023-12-31
91511020.0,2.0,jello,2021-01-01,2023-12-31
91520100.0,1.0,Yookan,2021-01-01,2023-12-31
91520100.0,3.0,"Japanese dessert, bean paste",2021-01-01,2023-12-31
91560100.0,1.0,coconut pudding,2021-01-01,2023-12-31
91601000.0,3.0,all flavors,2021-01-01,2023-12-31
91601000.0,4.0,NS as to type,2021-01-01,2023-12-31
91601010.0,1.0,all flavors,2021-01-01,2023-12-31
91601010.0,2.0,reduced sugar,2021-01-01,2023-12-31
91601010.0,3.0,sugar free,2021-01-01,2023-12-31
91610900.0,1.0,NS as to stick,2021-01-01,2023-12-31
91610900.0,2.0,NS as to type,2021-01-01,2023-12-31
91611000.0,8.0,all flavors,2021-01-01,2023-12-31
91611000.0,9.0,ice pop,2021-01-01,2023-12-31
91611000.0,10.0,push pop,2021-01-01,2023-12-31
91611000.0,11.0,popsicles with sticks,2021-01-01,2023-12-31
91611100.0,2.0,all flavors,2021-01-01,2023-12-31
91611100.0,3.0,ice pop,2021-01-01,2023-12-31
91611100.0,4.0,push pop,2021-01-01,2023-12-31
91611100.0,5.0,reduced sugar,2021-01-01,2023-12-31
91611100.0,6.0,sugar free,2021-01-01,2023-12-31
91612000.0,1.0,all flavors,2021-01-01,2023-12-31
91612000.0,2.0,Fla-Vor-Ice or Flavor ice,2021-01-01,2023-12-31
91612000.0,3.0,popsicles without sticks,2021-01-01,2023-12-31
91621000.0,3.0,all flavors,2021-01-01,2023-12-31
91621000.0,4.0,shaved ice,2021-01-01,2023-12-31
91621000.0,5.0,NS as to type,2021-01-01,2023-12-31
91621050.0,1.0,all flavors,2021-01-01,2023-12-31
91621050.0,2.0,reduced sugar,2021-01-01,2023-12-31
91621050.0,3.0,sugar free,2021-01-01,2023-12-31
91701010.0,1.0,all nuts except peanuts,2021-01-01,2023-12-31
91705010.0,17.0,chocolate egg,2021-01-01,2023-12-31
91705010.0,18.0,Dove,2021-01-01,2023-12-31
91705010.0,19.0,"Hershey bar, kiss, or nugget",2021-01-01,2023-12-31
91705015.0,1.0,peanut clusters,2021-01-01,2023-12-31
91705015.0,2.0,Dove,2021-01-01,2023-12-31
91705015.0,3.0,Ferrero Rocher,2021-01-01,2023-12-31
91705015.0,4.0,"Hershey bar, kiss, or nugget",2021-01-01,2023-12-31
91705015.0,5.0,Mr. Goodbar,2021-01-01,2023-12-31
91705020.0,4.0,Whoppers,2021-01-01,2023-12-31
91705020.0,8.0,Nestle crunch,2021-01-01,2023-12-31
91705080.0,1.0,Kit Kat,2021-01-01,2023-12-31
91705080.0,2.0,Twix,2021-01-01,2023-12-31
91705200.0,4.0,"baking chips, all varieties",2021-01-01,2023-12-31
91705300.0,4.0,Dove,2021-01-01,2023-12-31
91705300.0,5.0,"Hershey bar, kiss, or nugget",2021-01-01,2023-12-31
91705315.0,1.0,Dove,2021-01-01,2023-12-31
91705315.0,2.0,"Hershey bar, kiss, or nugget",2021-01-01,2023-12-31
91705440.0,1.0,all varieties,2021-01-01,2023-12-31
91705450.0,1.0,Heath,2021-01-01,2023-12-31
91705450.0,2.0,Milk Duds,2021-01-01,2023-12-31
91705460.0,1.0,turtles,2021-01-01,2023-12-31
91705470.0,1.0,Almond Joy,2021-01-01,2023-12-31
91705470.0,2.0,Mounds,2021-01-01,2023-12-31
91705480.0,1.0,chocolate covered cherries,2021-01-01,2023-12-31
91705480.0,2.0,chocolate mint,2021-01-01,2023-12-31
91705480.0,3.0,truffles,2021-01-01,2023-12-31
91705480.0,4.0,peppermint patty,2021-01-01,2023-12-31
91705510.0,1.0,Milky Way,2021-01-01,2023-12-31
91705510.0,2.0,Three Musketeers,2021-01-01,2023-12-31
91705520.0,1.0,Baby Ruth,2021-01-01,2023-12-31
91705520.0,2.0,Snickers,2021-01-01,2023-12-31
91705520.0,3.0,Whatchamacallit,2021-01-01,2023-12-31
91705530.0,1.0,peanut butter cup,2021-01-01,2023-12-31
91705530.0,2.0,Butterfinger,2021-01-01,2023-12-31
91705530.0,3.0,Reese's peanut butter cup,2021-01-01,2023-12-31
91705550.0,1.0,raisins,2021-01-01,2023-12-31
91705550.0,2.0,Raisinettes,2021-01-01,2023-12-31
91706020.0,1.0,other / OS,2021-01-01,2023-12-31
91718300.0,1.0,Asian Indian dessert,2021-01-01,2023-12-31
91721000.0,2.0,Twizzlers,2021-01-01,2023-12-31
91723000.0,4.0,Peeps,2021-01-01,2023-12-31
91723030.0,1.0,all varieties,2021-01-01,2023-12-31
91723030.0,2.0,toffee,2021-01-01,2023-12-31
91723030.0,3.0,Tootsie roll,2021-01-01,2023-12-31
91728000.0,2.0,Payday,2021-01-01,2023-12-31
91728000.0,5.0,pecan roll,2021-01-01,2023-12-31
91728000.0,6.0,pralines,2021-01-01,2023-12-31
91733000.0,1.0,peanut bar,2021-01-01,2023-12-31
91745000.0,1.0,breath mints,2021-01-01,2023-12-31
91745000.0,2.0,tic tacs,2021-01-01,2023-12-31
91745010.0,19.0,all shapes,2021-01-01,2023-12-31
91745010.0,20.0,gumdrops,2021-01-01,2023-12-31
91745010.0,21.0,jelly beans,2021-01-01,2023-12-31
91745010.0,22.0,"Hot Tamales, Mike and Ike, Sour Patch",2021-01-01,2023-12-31
91745025.0,1.0,butterscotch,2021-01-01,2023-12-31
91745025.0,2.0,candy cane,2021-01-01,2023-12-31
91745025.0,3.0,Jolly Rancher,2021-01-01,2023-12-31
91745025.0,4.0,Life Savers,2021-01-01,2023-12-31
91745030.0,1.0,sucker,2021-01-01,2023-12-31
91745030.0,2.0,Dum Dums,2021-01-01,2023-12-31
91745030.0,3.0,ring pop,2021-01-01,2023-12-31
91745030.0,4.0,Tootsie roll pop,2021-01-01,2023-12-31
91745110.0,1.0,Lemonheads,2021-01-01,2023-12-31
91745110.0,2.0,Nerds,2021-01-01,2023-12-31
91745110.0,3.0,pixy stix,2021-01-01,2023-12-31
91745110.0,4.0,Skittles,2021-01-01,2023-12-31
91745110.0,5.0,Smarties,2021-01-01,2023-12-31
91745110.0,6.0,Sweet Tarts,2021-01-01,2023-12-31
91746100.0,3.0,M&Ms,2021-01-01,2023-12-31
91746110.0,1.0,M&Ms,2021-01-01,2023-12-31
91746110.0,2.0,Reese's pieces,2021-01-01,2023-12-31
91746300.0,1.0,tamarind candy,2021-01-01,2023-12-31
91746350.0,1.0,fruit roll-up,2021-01-01,2023-12-31
91750000.0,7.0,Now and Later,2021-01-01,2023-12-31
91750000.0,10.0,Starburst,2021-01-01,2023-12-31
91750000.0,15.0,Airheads,2021-01-01,2023-12-31
91750000.0,16.0,Laffy Taffy,2021-01-01,2023-12-31
91750000.0,18.0,candy corn,2021-01-01,2023-12-31
91801000.0,3.0,NFS,2021-01-01,2023-12-31
92100500.0,1.0,"coffee singles, bags, pods, or K-cups",2021-01-01,2023-12-31
92101000.0,1.0,"coffee, brewed, NS as to regular or decaffeinated",2021-01-01,2023-12-31
92101000.0,3.0,"coffee singles, bags, pods, or K-cups",2021-01-01,2023-12-31
92101500.0,2.0,half-caf,2021-01-01,2023-12-31
92101500.0,3.0,reduced caffeine,2021-01-01,2023-12-31
92101500.0,4.0,"coffee singles, bags, pods or K-cups",2021-01-01,2023-12-31
92101700.0,2.0,"coffee singles, bags, pods, or K-cups",2021-01-01,2023-12-31
92101820.0,1.0,caramel macchiato,2021-01-01,2023-12-31
92101850.0,1.0,"beverage made with equal amounts of coffee and milk, sugar added",2021-01-01,2023-12-31
92101851.0,1.0,"beverage made with equal amounts of decaffeinated coffee and milk, sugar added",2021-01-01,2023-12-31
92101900.0,1.0,NS as to regular or decaffeinated,2021-01-01,2023-12-31
92101900.0,2.0,2% or whole milk,2021-01-01,2023-12-31
92101900.0,3.0,plain or unflavored,2021-01-01,2023-12-31
92101901.0,1.0,"low fat, fat free, skim or 1% milk",2021-01-01,2023-12-31
92101901.0,2.0,sugar free,2021-01-01,2023-12-31
92101901.0,3.0,plain or unflavored,2021-01-01,2023-12-31
92101901.0,4.0,NS as to regular or decaffeinated,2021-01-01,2023-12-31
92101903.0,1.0,"almond, coconut, rice, or soy milk",2021-01-01,2023-12-31
92101903.0,2.0,plain or unflavored,2021-01-01,2023-12-31
92101903.0,3.0,NS as to regular or decaffeinated,2021-01-01,2023-12-31
92101904.0,1.0,2% or whole milk,2021-01-01,2023-12-31
92101904.0,2.0,flavors other than chocolate,2021-01-01,2023-12-31
92101904.0,3.0,NS as to regular or decaffeinated,2021-01-01,2023-12-31
92101905.0,1.0,"low fat, fat free, skim or 1% milk",2021-01-01,2023-12-31
92101905.0,2.0,flavors other than chocolate,2021-01-01,2023-12-31
92101905.0,3.0,NS as to regular or decaffeinated,2021-01-01,2023-12-31
92101906.0,1.0,"almond, coconut, rice, or soy milk",2021-01-01,2023-12-31
92101906.0,2.0,flavors other than chocolate,2021-01-01,2023-12-31
92101906.0,3.0,NS as to regular or decaffeinated,2021-01-01,2023-12-31
92101910.0,1.0,2% or whole milk,2021-01-01,2023-12-31
92101910.0,2.0,plain or unflavored,2021-01-01,2023-12-31
92101911.0,1.0,"low fat, fat free, skim or 1% milk",2021-01-01,2023-12-31
92101911.0,2.0,sugar free,2021-01-01,2023-12-31
92101911.0,3.0,plain or unflavored,2021-01-01,2023-12-31
92101913.0,1.0,"almond, coconut, rice, or soy milk",2021-01-01,2023-12-31
92101913.0,2.0,plain or unflavored,2021-01-01,2023-12-31
92101917.0,1.0,2% or whole milk,2021-01-01,2023-12-31
92101917.0,2.0,flavors other than chocolate,2021-01-01,2023-12-31
92101918.0,1.0,"low fat, fat free, skim or 1% milk",2021-01-01,2023-12-31
92101918.0,2.0,flavors other than chocolate,2021-01-01,2023-12-31
92101919.0,1.0,"almond, coconut, rice, or soy milk",2021-01-01,2023-12-31
92101919.0,2.0,flavors other than chocolate,2021-01-01,2023-12-31
92101920.0,1.0,NS as to regular or decaffeinated,2021-01-01,2023-12-31
92101920.0,3.0,2% or whole milk,2021-01-01,2023-12-31
92101920.0,4.0,"plain, unflavored, or flavors other than chocolate",2021-01-01,2023-12-31
92101920.0,5.0,McDonald's McCafe Frappe,2021-01-01,2023-12-31
92101920.0,6.0,Starbuck's Frappuccino,2021-01-01,2023-12-31
92101920.0,7.0,Dunkin Donut's Coffee Coolatta,2021-01-01,2023-12-31
92101921.0,1.0,"low fat, fat free, skim or 1% milk",2021-01-01,2023-12-31
92101921.0,2.0,sugar free,2021-01-01,2023-12-31
92101921.0,3.0,"plain, unflavored, or flavors other than chocolate",2021-01-01,2023-12-31
92101921.0,4.0,Starbuck's Skinny Frappuccino,2021-01-01,2023-12-31
92101921.0,5.0,Dunkin Donut's Coffee Coolatta,2021-01-01,2023-12-31
92101921.0,6.0,NS as to regular or decaffeinated,2021-01-01,2023-12-31
92101923.0,1.0,"almond, coconut, rice, or soy milk",2021-01-01,2023-12-31
